season,date,reported_time,T_SFC,T_SFC_historical,RH_SFC,RH_SFC_historical,WindMagKmh_SFC,WindMagKmh_SFC_historical,DF_SFC,DF_SFC_historical,KBDI,KBDI_historical,soil_moisture,Curing,Curing_historical,grass_density_3km,forest_density_3km,shrub_density_3km,noveg_density_3km,primary_fuel_type,distance_to_interface,elevation_m,ruggedness_average_3km,building_density_3km,building_density_20km,road_density_km_in_3km,road_distance_m,FFDI,FFDI_historical,GFDI,GFDI_historical,uncontrolled_within_2_hrs,uncontrolled_within_4_hrs,uncontrolled_within_5_ha,uncontrolled_within_100_ha
2023-24,,,4.8,,95.2,,11.0,,6.8,,28.4,,0.02470959909260273,35.0,,0.9500051015202531,0.038516477910417304,0.0,0.011478420569329614,grass,1,144.0,0.492575,0,99,32.018912529670196,0.7377795827252887,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,5.5,,92.0,,12.0,,6.2,,15.7,,0.39882326126098633,40.0,,0.7186511580450975,0.270023466993164,0.0,0.011325374961738521,grass,0,170.0,3.366325,0,33,38.30547306145612,0.45035934372083186,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,3.0,,100.0,,11.0,,7.3,,37.7,,0.007889991626143456,24.0,,0.957351290684624,0.014870931537598204,0.02066115702479339,0.007116620752984415,grass,1,129.0,0.71975,0,70,42.05908205336441,0.6899504903055704,0.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,10.5,,63.6,,14.0,,6.0,,3.9,,0.46092280745506287,22.0,,0.38473114988266505,0.5827721661054994,0.0,0.032496684011835475,forest,1,467.0,5.4023,1,753,78.13709203094356,0.08220494285242275,2.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,11.9,,71.9,,12.0,,6.2,,11.7,,0.2961934804916382,34.0,,0.6163401693704724,0.15159167431894705,0.07517090092847668,0.15689725538210386,grass,1,39.0,2.23545,54,1856,74.90693047362525,5.397745923323765,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,7.9,,81.3,,9.0,,6.2,,10.8,,0.36300554871559143,24.0,,0.7543873074176104,0.2065860626466687,0.0,0.0390266299357209,grass,0,180.0,11.69185,1,46,33.70714558694701,0.6756505254168208,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,9.7,,70.5,,9.0,,7.9,,48.7,,0.033741872757673264,47.0,,0.869452096724824,0.0037496173859810225,0.11361085603509846,0.01318742985409646,grass,3,89.0,0.170525,0,71,28.055769560422238,8.721508376906,2.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,6.1,,77.7,,15.0,,6.8,,30.9,,0.37940236926078796,25.0,,0.5072696663605755,0.4084022038567493,0.0009947964493419038,0.08333333333333333,grass,2,464.0,5.994425,23,249,115.44186501881684,20.5192456071169,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,7.2,,70.5,,19.0,,6.2,,19.300001,,0.24324534833431244,33.0,,0.7359963269054178,0.21316702377308439,2.5507601265177022e-05,0.05081114172023261,grass,3,334.0,10.92565,1,151,62.53176982872339,2.5708639426782147,1.0,,0.0,,1.0,0.0,0.0,0.0
2023-24,,,7.3,,88.3,,8.0,,6.2,,13.3,,0.3358648717403412,29.0,,0.4623252729313335,0.5149219467401286,0.0013263952657892053,0.021426385062748687,forest,0,146.0,2.272925,0,166,45.90535097503208,22.413253585837158,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,8.2,,79.7,,13.0,,5.7,,7.5,,0.14928928017616272,18.0,,0.9648505254565861,0.02288031833486379,0.0,0.012269156208550094,grass,1,152.0,1.1143,2,75,22.829574716367954,16.531889467519918,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,7.1,,81.8,,8.0,,6.2,,12.2,,0.5693244934082031,42.0,,0.8929701050913172,0.07955820834608714,0.005203550658096113,0.022268135904499504,grass,2,54.0,2.301425,0,147,41.88105728729894,0.8953761937815032,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,20.6,,20.8,,8.0,,8.9,,79.5,,0.084914430975914,69.0,,0.6126415671870218,0.1026936026936027,0.1157790021426385,0.16888582797673699,grass,2,53.0,1.8312,5,276,93.45112019407627,158.7549323527196,14.0,,1.0,,0.0,0.0,0.0,0.0
2023-24,,,12.9,,49.6,,14.0,,6.2,,16.7,,0.3852578103542328,31.0,,0.2756351392715029,0.619171513110907,0.08909805121926334,0.016095296398326797,forest,2,208.0,36.838,0,2,19.960486718218366,49.35696415708864,3.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,11.5,,69.0,,12.0,,7.8,,47.9,,0.0708325132727623,49.0,,0.8674625038261402,0.06986531986531987,0.04576063666972758,0.016911539638812347,grass,0,191.0,2.17715,1,44,22.790285316314147,47.050651122564645,2.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,11.8,,67.1,,9.0,,6.3,,18.4,,0.23896154761314392,46.0,,0.35264258749107236,0.17090092847668606,0.45656055504540355,0.019895928986838063,shrub,1,222.0,8.308775,0,21,51.91199458551356,3.671394661142086,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,12.9,,49.9,,9.0,,6.2,,20.7,,0.2273017317056656,39.0,,0.5798132843587389,0.3376951331496786,0.03831241710029589,0.044179165391286614,grass,3,94.0,1.079175,1,187,48.68658257464199,19.872284782320413,3.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,13.1,,48.6,,11.0,,6.2,,12.2,,0.39900749921798706,46.0,,0.5692021222324253,0.38825119885725945,0.0035710641771247833,0.038975614733190486,grass,0,80.0,8.72595,0,206,74.4748909467959,0.7782519607471275,3.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,5.8,,98.6,,5.0,,6.2,,15.3,,0.21036626398563385,22.0,,0.3661106009590858,0.6263646566676869,0.0,0.007524742373227311,forest,3,51.0,0.847875,0,33,28.54841837084321,9.699109686442513,0.0,,0.0,,1.0,0.0,1.0,0.0
2023-24,,,9.5,,80.4,,10.0,,6.8,,30.7,,0.1229604184627533,34.0,,0.8471329456177941,0.14358228752168145,0.002423222120191817,0.006861544740332667,grass,0,269.0,7.323075,0,156,22.31583095001959,38.81202118442547,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,9.6,,83.3,,4.0,,6.2,,13.5,,0.8250536918640137,24.0,,0.03933272115090297,0.4837261503928171,0.4642383430262218,0.012702785430058205,forest,41,470.0,21.738025,0,255,41.83594058746178,29.917812541068024,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,9.0,,80.9,,6.0,,8.3,,59.100002,,0.2034437358379364,44.0,,0.4589072543617998,0.35019385776961537,0.17436996224875012,0.01652892561983471,grass,1,206.0,4.641175,2,14,65.54663110113886,26.020687938650294,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,5.7,,96.6,,5.0,,7.3,,38.5,,0.15617629885673523,23.0,,0.7541067238036935,0.09705642281399857,0.12786960514233242,0.020967248239975533,grass,5,159.0,1.313475,4,25,35.28074430744712,668.1883160309505,0.0,,0.0,,0.0,0.0,1.0,0.0
2023-24,,,10.7,,42.3,,3.0,,8.9,,78.5,,0.042706992477178574,68.0,,0.6372564024079176,0.05157636975818794,0.03545556575859606,0.27571166207529846,grass,0,58.0,1.67185,21,314,146.08542771110933,22.842098479561916,4.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,6.9,,99.3,,8.0,,7.0,,32.600002,,0.1684504598379135,53.0,,0.40210182634425057,0.5289511274359759,0.005662687480869299,0.06328435873890413,forest,0,199.0,3.4641,14,96,147.01269150817382,17.79222419761909,0.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,6.1,,92.0,,5.0,,6.2,,12.2,,0.15378573536872864,32.0,,0.779537802265075,0.13521579430670339,0.006249362309968371,0.07899704111825329,grass,0,323.0,4.027375,12,122,85.59171984294072,23.682079566002322,0.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,12.6,,52.0,,4.0,,8.9,,76.6,,0.05802716314792633,77.0,,0.7597439036832976,0.027191102948678707,0.06555453525150495,0.14751045811651875,grass,6,42.0,1.3514,4,339,106.52232273632282,0.7300792818537288,3.0,,1.0,,0.0,0.0,0.0,0.0
2023-24,,,18.4,,49.4,,7.0,,6.2,,12.1,,0.3849842846393585,43.0,,0.21844709723497602,0.6952606876849301,0.07254361799816346,0.013748597081930422,forest,3,181.0,18.15775,0,254,45.56268039431842,2.646126071863182,3.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,14.3,,57.4,,12.0,,6.2,,17.5,,0.2631193697452545,30.0,,0.8730996837057443,0.059738802163044585,7.652280379553107e-05,0.06708499132741558,grass,9,523.0,3.144875,1,90,74.65075993400026,0.5892690330106611,2.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,21.5,,30.2,,12.0,,7.9,,47.4,,0.20433683693408966,36.0,,0.5331853892459953,0.1096826854402612,0.1427405366799306,0.21439138863381282,grass,0,82.0,0.599975,0,131,57.689893628500066,9.049515296372864,10.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,12.2,,77.1,,5.0,,7.9,,50.2,,0.11071223765611649,58.0,,0.9124068972553822,0.03787878787878788,0.0,0.049714314865829966,grass,0,103.0,1.627375,17,1795,173.8012023810356,41.193059295130425,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,13.4,,75.7,,5.0,,6.2,,18.5,,0.7940472364425659,11.0,,0.3383583307825732,0.30134680134680136,0.3416743189470462,0.018620548923579172,shrub,0,503.0,19.54975,6,102,35.52955812441145,4.750135909929535,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,16.9,,41.4,,16.0,,8.6,,68.1,,0.03221357613801956,45.0,,0.8858024691358025,0.019589837771655953,0.037470666258545046,0.057137026833996477,grass,2,67.0,0.81625,2,72,54.569518641288944,2.736404118351467,7.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,14.8,,58.3,,9.0,,6.2,,15.400001,,0.09333860874176025,15.0,,0.9567901234567902,0.03798081828384859,0.0,0.005229058259361256,grass,19,121.0,0.33625,0,395,32.3786332196484,2.898882483284746,2.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,11.9,,85.2,,4.0,,6.2,,14.5,,0.7622207403182983,23.0,,0.023671053974084276,0.3527701254973982,0.6121824303642486,0.011376390164268835,shrub,7,242.0,13.3304,0,307,20.96938807438727,453.1971889315693,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,12.7,,69.7,,11.0,,6.2,,17.2,,0.22812822461128235,39.0,,0.5827721661054994,0.4017702275278033,0.0,0.015457606366697296,grass,1,253.0,7.5813,0,108,40.006118142987454,0.6582402631608549,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,9.3,,85.0,,18.0,,6.2,,14.7,,0.3165684938430786,25.0,,0.7571421283542495,0.0920314253647587,0.006759514335271911,0.14406693194571984,grass,0,190.0,2.74385,77,221,124.53702119447435,18.4097625720271,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,8.8,,84.9,,9.0,,6.2,,9.8,,0.3136310279369354,27.0,,0.766579940822365,0.19898479746964595,0.0,0.03443526170798902,grass,0,426.0,4.83025,1,79,63.22771887400591,27.494817823695875,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,13.5,,56.0,,10.0,,6.2,,19.6,,0.38795435428619385,54.0,,0.35350984593408835,0.4646719722477298,0.0,0.18181818181818177,forest,0,232.0,4.245875,60,749,166.40332976027568,23.603825264677912,2.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,14.1,,52.4,,11.0,,8.4,,60.2,,0.21285125613212585,39.0,,0.32784919906132026,0.5863432302826243,0.003188450158147128,0.08261912049790836,forest,3,78.0,1.619675,3,72,83.04267400564154,39.22075087083178,4.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,12.8,,73.6,,7.0,,6.2,,15.1,,0.19647206366062164,36.0,,0.6622028364452607,0.05662687480869299,0.0,0.2811702887460463,grass,0,117.0,0.299125,13,527,63.972907734205236,20.734286931383895,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,10.1,,75.7,,9.0,,6.4,,21.7,,0.18164047598838806,35.0,,0.7795888174676053,0.16123354759718397,0.0,0.05917763493521069,grass,0,191.0,2.101275,29,157,75.17431077599618,0.012159018745369033,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,12.2,,70.5,,11.0,,9.3,,92.1,,0.033721547573804855,58.0,,0.7484440363228242,0.014641363126211612,0.23469543924089378,0.002219161310070411,grass,0,87.0,2.301175,0,34,35.13753715516047,74.18671754970536,2.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,12.0,,83.6,,9.0,,6.2,,13.400001,,0.5228610634803772,34.0,,0.2562238547087032,0.3808539944903581,0.03935822875216815,0.3235639220487705,forest,0,124.0,10.39715,108,1410,219.92693506837261,15.95282879608963,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,10.8,,76.3,,24.0,,6.2,,14.5,,0.45425933599472046,8.0,,0.6413376186103459,0.24232221201918172,0.029410264258749107,0.08692990511172329,grass,0,48.0,3.7675918636836894,9,841,87.59663383418074,26.43331936307729,2.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,8.2,,79.1,,18.0,,6.1,,9.5,,0.321608304977417,21.0,,0.5258136924803591,0.09652076318742986,0.0,0.377665544332211,grass,0,445.0,1.7327,178,947,213.1936124204634,21.38054374123198,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,12.8,,60.7,,17.0,,8.3,,60.600002,,0.016685163602232933,88.0,,0.5109172533414957,0.15018875624936232,0.3048413427201306,0.03405264768901134,grass,1,42.0,3.565475,0,3,32.57382918403198,100.41166015541015,3.0,,3.0,,0.0,0.0,0.0,0.0
2023-24,,,11.8,,63.1,,18.0,,6.5,,25.0,,0.06772841513156891,45.0,,0.8677685950413223,0.08922558922558922,0.012065095398428732,0.030940720334659735,grass,1,150.0,1.045575,0,682,45.357461708519686,42.30871088288556,2.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,11.0,,81.2,,9.0,,6.2,,20.7,,0.7175516486167908,25.0,,0.13646566676869706,0.39057239057239057,0.41046831955922863,0.062493623099683704,shrub,1,188.0,21.08875,1,373,104.56400470316457,74.41327374668968,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,12.5,,61.5,,17.0,,8.4,,62.3,,0.09225952625274658,62.0,,0.634731149882665,0.18245587184981124,0.07065605550454035,0.11215692276298342,grass,0,77.0,0.89105,2,128,76.41020178450876,68.4652355451979,3.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,10.0,,71.6,,18.0,,6.4,,24.0,,0.17769686877727509,56.0,,0.4562799714314866,0.4606927864503622,0.0,0.08302724211815121,forest,1,209.0,2.10115,26,163,143.25105194059537,52.45989033162947,2.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,8.6,,77.0,,20.0,,6.9,,31.0,,0.27485185861587524,23.0,,0.8452963983267013,0.11065197428833792,0.01430976430976431,0.02974186307519643,grass,2,429.0,10.038925,1,196,40.92232585148768,36.06748098562617,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,10.0,,77.2,,13.0,,6.2,,20.0,,0.7467524409294128,18.0,,0.41500867258443014,0.3359861238649117,0.17059483726150393,0.07841036628915415,grass,0,146.0,12.44615,11,353,74.33223750478454,20.75360214731154,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,9.6,,68.6,,17.0,,6.2,,19.6,,0.21486102044582367,33.0,,0.7826752372206918,0.13345576981940618,0.0,0.08386899295990205,grass,0,136.0,1.218875,1,291,60.213322197065985,29.460980138117076,2.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,9.2,,73.4,,21.0,,6.2,,19.1,,0.25225314497947693,39.0,,0.6772523211917151,0.2970105091317213,0.0002550760126517702,0.02548209366391187,grass,1,168.0,5.14975,2,407,42.493353428989884,40.414451638230695,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,10.6,,67.3,,18.0,,8.4,,62.8,,0.02074509486556053,50.0,,0.8643760840730538,0.0010713192531374349,0.10004081216202429,0.03451178451178449,grass,10,79.0,0.12585,3,111,52.50405793813294,0.09744594268966643,2.0,,0.0,,0.0,0.0,1.0,0.0
2023-24,,,11.2,,53.5,,18.0,,6.3,,21.1,,0.21339766681194305,32.0,,0.7495918783797572,0.20173961840628507,0.0,0.04866850321395777,grass,2,169.0,7.03325,1,233,72.08985827115293,12.744873227131798,3.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,8.0,,70.7,,13.0,,6.2,,19.7,,0.14019256830215454,33.0,,0.9208754208754208,0.0650443832262014,0.0,0.014080195898377751,grass,7,169.0,2.08985,0,203,39.91760405446356,12.076302455345045,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,7.3,,75.2,,9.0,,6.2,,16.9,,0.1977054923772812,35.0,,0.4409754106723804,0.4072798694010815,0.13947556371798797,0.01226915620855007,grass,4,261.0,28.5871,0,7,26.129918110168536,0.29574628326298,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,7.2,,89.6,,14.0,,6.2,,15.0,,0.3135823607444763,46.0,,0.7745128048158351,0.01584022038567493,0.012090602999693908,0.1975563717987961,grass,0,10.0,1.4561,71,307,112.53645567759249,16.41756008016151,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,4.0,,95.2,,9.0,,6.9,,30.1,,0.1874978393316269,61.0,,0.5651719212325272,0.17156412610958066,0.11738598102234465,0.14587797163554744,grass,0,280.0,3.5418,50,87,167.20188729293312,17.48137915021117,0.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,11.8,,76.0,,15.0,,8.3,,58.0,,0.18541938066482544,28.0,,0.7250535659626569,0.10292317110498929,0.021528415467809408,0.15049484746454442,grass,0,61.0,2.327687246183108,31,622,116.55072824062484,0.5118206548906489,2.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,18.4,,47.1,,15.0,,7.7,,45.100002,,0.07399369031190872,52.0,,0.9149066421793695,0.011656973778185899,0.0027803285379042956,0.07065605550454036,grass,1,83.0,0.242725,1,127,18.540830022002417,56.85879675899934,5.0,,0.0,,0.0,0.0,1.0,0.0
2023-24,,,15.7,,53.6,,15.0,,8.6,,68.9,,0.005117603577673435,81.0,,0.9796449341903888,0.0037241097847158454,0.013723089480665238,0.002907866544230135,grass,1,113.0,1.242075,1,88,30.758706871574997,12.517465781780691,4.0,,2.0,,0.0,0.0,0.0,0.0
2023-24,,,16.9,,43.5,,12.0,,9.1,,82.9,,0.00841568037867546,71.0,,0.9574278134884195,0.0,0.04111825323946536,0.0014539332721150988,grass,1,73.0,1.68535,1,21,12.640344959871182,38.03296196863235,6.0,,1.0,,0.0,0.0,0.0,0.0
2023-24,,,12.3,,64.1,,7.0,,6.5,,25.300001,,0.267423540353775,18.0,,0.6505458626670748,0.32578308335884093,0.0009437812468115498,0.022727272727272707,grass,0,201.0,13.132225,0,172,33.960976762209484,13.898585418271185,2.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,12.6,,56.6,,10.0,,9.1,,83.8,,0.008109798654913902,89.0,,0.878813386389144,0.03183348637894092,0.03139985715743292,0.057953270074482185,grass,4,38.0,1.0745,1,5,63.99336383214783,36.513206360714506,3.0,,2.0,,0.0,0.0,0.0,0.0
2023-24,,,7.0,,97.3,,18.0,,6.2,,21.2,,0.16926774382591248,40.0,,0.7188552188552189,0.1667431894704622,0.0,0.11440159167431893,grass,0,140.0,3.762625,17,228,69.40576146997546,1.761577305312568,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,7.5,,93.4,,10.0,,8.7,,70.200005,,0.010919489897787571,66.0,,0.6278185899398021,0.10197938985817774,0.22104887256402408,0.04915314763799608,grass,0,74.0,0.392875,1,88,50.432481490678065,1.416829091038868,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,18.1,,39.5,,16.0,,8.6,,68.3,,0.0034853401593863964,77.0,,0.9558718498112437,0.02372206917661463,0.01826344250586675,0.0021426385062748854,grass,0,100.0,0.418975,2,65,29.647719347298956,5.184447533876566,8.0,,2.0,,0.0,0.0,0.0,0.0
2023-24,,,17.9,,40.3,,9.0,,8.5,,65.3,,0.08402522653341293,60.0,,0.6802622181410061,0.02749719416386083,0.17130905009692887,0.12093153759820424,grass,1,77.0,0.3745,0,118,52.003848445506705,2.5107558028696713,6.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,16.0,,52.2,,15.0,,8.5,,64.5,,0.016715385019779205,66.0,,0.9514590347923682,0.025507601265177024,0.02048260381593715,0.002550760126517674,grass,19,132.0,1.8249,0,43,28.447055136873846,0.6788623803357341,5.0,,1.0,,0.0,0.0,0.0,0.0
2023-24,,,16.9,,37.0,,13.0,,9.0,,81.8,,0.006804566364735365,82.0,,0.9394449545964697,0.02106927864503622,0.03780226507499235,0.0016835016835017313,grass,1,80.0,1.815,0,6,16.439980185730107,60.09946992514262,8.0,,3.0,,0.0,0.0,1.0,0.0
2023-24,,,12.4,,68.7,,16.0,,6.2,,18.4,,0.09183552116155624,36.0,,0.9466125905519845,0.04550556065707581,0.0,0.007881848790939644,grass,2,158.0,1.337375,0,81,28.05007486398689,0.30010441269930077,2.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,8.0,,86.6,,12.0,,6.3,,21.9,,0.5640375018119812,25.0,,0.378966431996735,0.3840934598510356,0.19941842669115398,0.03752168146107546,forest,0,535.0,14.305025,17,261,62.79686122814623,0.3045679718834092,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,7.5,,96.6,,9.0,,5.7,,3.5,,0.29077062010765076,24.0,,0.7882358942965003,0.14855626976839098,0.0,0.0632078359351087,grass,1,76.0,3.925025,0,344,32.06980041375049,29.67563953709438,0.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,10.6,,80.0,,18.0,,6.2,,19.7,,0.1570833921432495,48.0,,0.665416794204673,0.2415824915824916,0.060095908580757064,0.03290480563207831,grass,0,139.0,2.49885,13,68,114.37815057643367,28.992455375654124,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,15.7,,37.7,,12.0,,9.7,,108.9,,0.00554580008611083,91.0,,0.9080961126415672,0.05920314253647587,0.03242016120804,0.0002805836139169321,grass,33,41.0,1.54905,0,1,28.37355485121653,1212.9563429080924,8.0,,4.0,,0.0,0.0,0.0,0.0
2023-24,,,9.1,,83.8,,16.0,,6.3,,21.6,,0.16825464367866516,56.0,,0.6764360779512295,0.24469441893684318,0.0001275380063258851,0.07874196510560143,grass,3,220.0,4.4643,0,100,54.04425783959136,52.94492856983257,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,13.1,,55.5,,14.0,,8.7,,71.4,,0.09098578244447708,70.0,,0.7170951943679217,0.0015049484746454444,0.04298030813182328,0.23841954902560958,grass,0,69.0,0.462025,18,72,64.33787196919955,16.10680296142479,4.0,,1.0,,0.0,0.0,0.0,0.0
2023-24,,,6.2,,98.6,,18.0,,6.8,,29.6,,0.2440190464258194,40.0,,0.701433527191103,0.2644373023160902,0.006836037139067442,0.027293133353739396,grass,1,397.0,15.38515,0,270,48.21058736792384,14.71542250095875,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,8.0,,89.0,,17.0,,7.2,,34.4,,0.17069679498672485,64.0,,0.32708397102336495,0.6012651770227527,0.013595551474339353,0.058055300479542965,forest,1,174.0,2.5309,0,52,89.30624904830353,21.36364220771136,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,8.6,,85.5,,13.0,,6.6,,25.1,,0.22941944003105164,54.0,,0.25227017651260075,0.5531068258340985,0.025150494847464545,0.16947250280583617,forest,2,230.0,3.01175,40,771,187.55286434790122,15.358013832105021,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,6.1,,88.2,,13.0,,7.5,,41.2,,0.07594884186983109,41.0,,0.8684573002754821,0.07335986123864911,0.03400163248648097,0.024181205999387848,grass,3,163.0,0.831425,0,19,32.56145208712158,100.37827625134521,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,18.1,,30.3,,14.0,,8.7,,71.1,,0.013121451251208782,87.0,,0.7124273033363943,0.03578716457504336,0.24538312417100297,0.006402407917559388,grass,6,69.0,2.1083,0,2,41.467200532934,12.966241843686182,11.0,,5.0,,0.0,0.0,0.0,0.0
2023-24,,,9.3,,92.2,,17.0,,5.8,,3.1000001,,0.2769266366958618,21.0,,0.3368023671053974,0.5955004591368228,0.043209876543209874,0.024487297214569853,forest,0,342.0,5.344225,0,47,59.259449776636444,6.1288225254554405,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,11.8,,74.9,,15.0,,6.4,,24.2,,0.16366222500801086,35.0,,0.620752984389348,0.31887052341597794,0.016401387613508827,0.04397510458116523,grass,0,169.0,15.874425,1,257,38.21338467755958,0.5728781996084233,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,12.7,,76.1,,15.0,,7.8,,47.5,,0.07916132360696793,62.0,,0.8237934904601572,0.05188246097337006,0.004591368227731864,0.11973268033874092,grass,0,113.0,3.6124,2,954,83.42423222830541,14.287911264519662,2.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,12.6,,79.8,,11.0,,6.4,,23.800001,,0.048360466957092285,38.0,,0.7727527803285379,0.026323844505662688,0.0,0.20092337516579942,grass,2,109.0,0.292175,1,589,63.28999617832815,9.645731623037156,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,7.6,,91.5,,20.0,,6.8,,30.4,,0.2765839099884033,20.0,,0.783568003264973,0.18413937353331292,0.0,0.03229262320171408,grass,1,595.0,4.43445,6,295,59.679186210000964,11.002039114199295,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,8.4,,92.2,,21.0,,6.2,,15.0,,0.19658654928207397,33.0,,0.5112998673604734,0.3980206101418223,0.0,0.09067952249770433,grass,0,423.0,4.3566,44,844,162.53493154206134,5.158179863261795,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,7.9,,87.2,,14.0,,7.6,,43.9,,0.11190088093280792,45.0,,0.8014998469543924,0.07662483420059178,0.10863687378838895,0.013238445056626913,grass,5,196.0,1.485575,1,24,37.455622260462874,6.634524619442178,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,11.7,,67.6,,14.0,,8.6,,69.200005,,0.006307064089924097,68.0,,0.9539332721150903,0.00119885725946332,0.03535353535353535,0.009514335271911055,grass,2,84.0,0.666075,6,17,39.0625472425788,0.0718690757592819,2.0,,1.0,,0.0,0.0,0.0,0.0
2023-24,,,7.9,,98.0,,16.0,,6.1,,10.2,,0.175238236784935,34.0,,0.7317875726966636,0.23372615039281705,0.011019283746556474,0.023466993163962863,grass,2,321.0,6.8212,0,69,45.39093771047056,219.21743495789107,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,9.9,,88.0,,9.0,,6.1,,9.8,,0.4608716666698456,27.0,,0.23826650341801858,0.5254565860626467,0.0013774104683195593,0.23489950005101518,forest,0,98.0,13.258025,45,3072,175.34428567142749,16.892416091531636,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,7.1,,96.0,,10.0,,7.8,,48.8,,0.06260652095079422,63.0,,0.6392204877053362,0.07213549637792062,0.241352923171105,0.04729109274563817,grass,0,110.0,1.697,0,46,23.11786528181786,2.475298194854799,1.0,,0.0,,0.0,0.0,0.0,0.0
2023-24,,,8.1,,87.2,,12.0,,6.2,,21.1,,0.2276947945356369,39.0,,0.3715437200285685,0.5746097337006428,0.013059891847770635,0.04078665442301803,forest,3,300.0,11.624925,0,276,54.55052642695387,2.1841646264774646,1.0,,0.0,,0.0,0.0,0.0,0.0
